江戸川乱歩の小説で、明智小五郎が最初に登場する作品は何でしょう？	『D坂の殺人事件』	Dザカノサツジンジケン
英語で、小型のねずみを「マウス」といいますが、クマネズミなどの大型のねずみを何というでしょう？	ラット	ラット
1980年代のアメリカで行われた、大幅な減税と財政支出削減を軸とした経済政策を、採用された当時の大統領にちなんで何というでしょう？	レーガノミックス	レーガノミックス
平面上の2つの定点からの距離の和が一定であるような点全体の集まりは、どんな図形になるでしょう？	楕円	ダエン
フランス語で「木でできたソリ」という意味がある、小さめのソリに仰向けに乗ってタイムを競うウィンタースポーツは何でしょう？	リュージュ[luge]	リュージュLUGE
航空会社が国際線を運行するにあたって、自分の国から相手国を経由し、さらに第三国への区間についても運行する権利のことを何というでしょう？	以遠権	イエンケン
兄に文学者の野尻抱影(のじり・ほうえい)をもつ作家で、『赤穂浪士』『鞍馬天狗』などの作品で知られるのは誰でしょう？	大佛次郎[おさらぎ・じろう]	ダイブツジロウオサラギジロウ
価格を次第に下げていくオークションの形式を、ある国の名をとって何というでしょう？	ダッチ・オークション	ダッチオークション
冬の札幌の風物詩である除雪用路面電車のことを、ある台所用品の名を使って何電車というでしょう？	ささら(電車)	ササラ
代表作に『ブレダの開城』『ラス・メニーナス』がある、17世紀に活躍したスペインの宮廷画家は誰でしょう？	(ディエゴ・)ベラスケス[Diego Velazquez]	ベラスケスDIEGOVELAZQUEZ
水泳選手の長沢二郎が考案した、両脚を揃えて水を打つバタフライの技法を何というでしょう？	ドルフィンキック	ドルフィンキック
豆腐が入ると「空也蒸し(くうやむし)」、うどんが入ると「小田巻き蒸し」と呼ばれる卵料理は何でしょう？	茶碗蒸し	チャワンムシ
水酸化マグネシウムとケイ酸塩からなる、モースの硬度計では硬度1の基準となる標準物質は何でしょう？	滑石[かっせき]	カッセキカッセキ
「失敗した者はそのことについて語る資格がない」ということを、「敗軍の将、何を語らず」というでしょう？	兵	ヘイ
1972年に『芽ばえ』という曲でデビューし、翌年『私の彼は左きき』が大ヒットした往年のアイドルは誰でしょう？	麻丘めぐみ	アサオカメグミ
鎌倉時代の随筆で、『徒然草』の作者は吉田兼好ですが、『方丈記』の作者は誰でしょう？	鴨長明	カモノチョウメイ
サンスクリット語で「雪の住処(すみか)」という意味の言葉が語源である、エベレストやK2など8000m級の山が多くそびえる山脈は何でしょう？	ヒマラヤ山脈	ヒマラヤサンミャク
今年(2009年)1月に最新作『X』が、海外からの逆輸入という形でアーケード稼働を開始した、KONAMIの人気ゲームシリーズは何でしょう？	『Dance Dance Revolution[ダンス・ダンス・レボリューション]』	DANCEDANCEREVOLUTIONダンスダンスレボリューション
花のつぼみに形が似ていることからその名が付いた、食べ物の味を感知する器官を何というでしょう？	味蕾[みらい]	アジツボミミライ
息子に同じくF1ドライバーの一貴(かずき)がいる、日本人として初めて一年を通してF1に参戦した実績をもつレーサーは誰でしょう？	中嶋悟(なかじま・さとる)	ナカジマサトル
昨年(2008年)10月25日に運用が始まった、JR北海道の非接触式ICカードの名称は何でしょう？	Kitaca[キタカ]	KITACAキタカ
ナンバープレートやトイレットペーパーなどによく施される、紙やプラスチックなどの表面に凹凸(おうとつ)をつける加工を何というでしょう？	エンボス加工	エンボスカコウ
芝居で馬の脚の役者が姿を見せてしまうことにたとえて、包み隠していた事が明らかになることを「何をあらわす」というでしょう？	馬脚	バキャク
フランス語で「火にかけた鍋」という意味がある、肉や野菜に香草を加えて煮込むフランスの家庭料理は何でしょう？	ポトフ[pot-au-feu]	ポトフPOTAUFEU
日本初の武家の法典・御成敗式目を制定した、鎌倉幕府第3代執権は誰でしょう？	北条泰時	ホウジョウヤスシトキ
アメリカのアディロンダック山地に源を発してニューヨーク湾に注ぐ川で、今年(2009年)1月にUSエアウェイズの旅客機が不時着したことで知られるのは何でしょう？	ハドソン川	ハドソンガワ
ブーツやコートなどに使用される羊の毛皮のことを、「羊」を意味するフランス語で何というでしょう？	ムートン[mouton]	ムートンMOUTON
今シーズンよりJ2に新たに加入する3つのチームとは、栃木SC、カターレ富山と、あと一つはどこでしょう？	ファジアーノ岡山	ファジアーノオカヤマ
「悔しいです!」と顔をしかめて叫ぶツッコミの加藤歩(かとう・あゆむ)と、ボケの松尾陽介からなるお笑いコンビは何でしょう？	ザブングル	ザブングル
日本語では「参考調査」などという、図書館で資料を求める利用者に対して文献の紹介や提供を行うサービスを英語で何というでしょう？	レファレンス(サービス)	サービス
細胞自らが死ぬ「アポトーシス」に対し、外傷や環境の悪化によって細胞が死んでしまう現象をギリシャ語で何というでしょう？	ネクローシス	ネクローシス
現在、ASEAN・東南アジア諸国連合は何ヶ国で構成されているでしょう？	10ヶ国	10カコク
ナポレオン戦争での実戦経験をもとに、著書『戦争論』を書いたプロイセンの将軍は誰でしょう？	(カール・フォン・)クラウゼヴィッツ[Carl Phillip Gottlieb von Clausewitz]	クラウゼヴィッツCARLPHILLIPGOTTLIEBVONCLAUSEWITZ
一般的なアナログの水銀体温計で、赤い数字で示されているのは摂氏何度でしょう？	37度	37ド
京都の修学院(しゅがくいん)離宮や円通寺のものが有名な、周囲の風景を庭園の背景として見えるように設計する造園の技法を何というでしょう？	借景	シャッケイ
郵政民営化によって誕生した企業で、かつての郵便貯金事業を行っているのはゆうちょ銀行ですが、かつての簡易保険事業を行っている会社は何でしょう？	かんぽ生命	カンポセイメイ
中国の大河で、長江が注ぐ海は東シナ海ですが、黄河が注ぐ海はどこでしょう？	渤海[ぼっかい、ポーハイ]	ボッカイポーハイ
1931年にフランスの絵本作家ジャン・ド・ブリュノフによって生み出された、世界中で親しまれている象のキャラクターは何でしょう？	ババール	ババール
能における三役とは、ワキ方、囃子方(はやしかた)と何でしょう？	狂言方	キョウゲンカタ
フィギュアスケート選手の伊藤みどり、中野友加里、浅田真央といえば、共通する出身県はどこでしょう？	愛知県	アイチケン
一般に「世界三大料理」と呼ばれる料理とは、フランス料理、中華料理と何料理でしょう？	トルコ料理	トルコリョウリ
オウムガイや三葉虫が栄え、魚類が登場した、カンブリア紀の次にあたる古生代の地質時代は何紀でしょう？	オルドビス紀	オルドビスオサム
ドイツの国の歌・国歌の作曲者である音楽家は誰でしょう？	(フランツ・ヨーゼフ・)ハイドン[Franz Joseph Haydn]	ハイドンFRANZJOSEPHHAYDN
江戸時代に大名行列を横切ってもよいとされていた唯一の職業は何でしょう？	産婆	サンバ
フィレンツェのアカデミア美術館に所蔵されている、旧約聖書のイスラエル王を題材としたミケランジェロの彫刻は何でしょう？	『ダビデ像』	ダビデゾウ
アナログ式の目覚まし時計で、アラームの鳴る時刻をセットするための針を何というでしょう？	目安針[めやすしん、めやすばり]	メヤスハリメヤスシンメヤスバリ
今年(2009年)のダカールラリーのスタートおよびゴールに設定された、アルゼンチンの首都はどこでしょう？	ブエノスアイレス	ブエノスアイレス
摂氏温度の由来になった科学者はセルシウスですが、華氏温度の由来になった科学者は誰でしょう？	(ガブリエル・ダニエル・)ファーレンハイト	ファーレンハイト
フォークリフトのツメの部分にはめて荷物を載せる台にする、すのこ状の板を何というでしょう？	パレット	パレット
緊急の知らせを聞いて大急ぎで駆けつけることを、武士が持っている刀にたとえて何というでしょう？	押っ取り刀[おっとりがたな]	ットリガタナオットリガタナ
イタリアのチヴィタと呼ばれていた地域で発掘された、西暦79年8月24日のヴェスヴィオ火山の噴火によって火山灰に埋もれた古代都市遺跡は何でしょう？	ポンペイ[Pompei]	ポンペイPOMPEI
服のサイズを表す「XS」や「XL」の「X」とは、何という単語の略でしょう？	extra	EXTRA
稲の品種で、早く成熟するものを早稲(わせ)といいますが、遅く成熟するものを何というでしょう？	晩稲[おくて]	バントウオクテ
かつての社名の「吉田工業株式会社」を略したものである、スライドファスナーで世界シェアのおよそ半分を占める会社はどこでしょう？	YKK	YKK
徳島県鳴門市と向かい合う兵庫県最南端の市で、淡路島で面積・人口ともに最大であるのはどこでしょう？	南あわじ市	ミナミアワジシ
日本初の勅撰漢詩集『凌雲集』の編纂を命じた天皇で、空海、橘逸勢(たちばなの・はやなり)とともに「三筆」と呼ばれたのは誰でしょう？	嵯峨天皇	サガテンノウ
相撲で、踏み越しや踏み切りを分かりやすくするため、土俵の外側に敷く砂を何というでしょう？	蛇の目(の砂)[じゃのめのすな]	ジャノメジャノメノスナ
昨年(2008年)の第3回B-1グランプリで第1位に輝いた、神奈川県厚木市名物の料理は何でしょう？	(厚木)シロコロ・ホルモン	シロコロホルモン
家庭で使う都市ガスと上水道の使用量を表すときに、共通して用いられる単位は何でしょう？	立方メートル	リッポウメートル
金は「こがね」、銀は「しろがね」といいますが、銅は「何がね」というでしょう？	あかがね	アカガネ
そのタイトルはバイオリンで最も低い音を出す弦のみでひけることに由来する、バッハの管弦楽組曲第3番の通称は何でしょう？	『G線上のアリア』	Gセンジョウノアリア
1943年3月22日に29歳の若さでこの世を去った、代表作に『手袋を買いに』『ごんぎつね』がある童話作家は誰でしょう？	新美南吉[にいみ・なんきち]	ニイミナンキチニイミナンキチ
オスマン帝国の第7代皇帝で、イスタンブールにトプカプ宮殿を建設したのは誰でしょう？	メフメト2世[Ⅱ.Mehmet]	メフメト2セイMEHMET
中央競馬のトレーニングセンターで、「美浦(みほ)」があるのは茨城県ですが、「栗東(りっとう)」があるのは何県でしょう？	滋賀県	シガケン
古くからシルクロードに沿った交通の要地として栄えた、タシケントに次ぐウズベキスタン第2の都市はどこでしょう？	サマルカンド[Samarkand]	サマルカンドSAMARKAND
『神の左手 悪魔の右手』『漂流教室』『まことちゃん』などの作品で知られるホラー漫画家は誰でしょう？	楳図かずお[うめず・かずお]	カズオウメズカズオ
英語で「目新しい道具」という意味がある、ブログパーツやデスクトップに置く時計・CPUメーターなどの小さいアプリケーションのことを総称して何というでしょう？	ガジェット	ガジェット
今年(2009年)のG8・サミットが開催される、イタリア・サルディーニャ州の観光地はどこでしょう？	(ラ・)マッダレーナ[La Maddalena]	マッダレーナLAMADDALENA
新潟県と富山県に共通する、県の花といえば何でしょう？	チューリップ	チューリップ
『ライオンと魔女』から『さいごの戦い』までの全7作からなる、イギリスの作家クライブ・ステープルス・ルイスによるシリーズ作品は何でしょう？	『ナルニア国物語』	ナルニアコクモノガタリ
平安時代中期に確立され、九条流や小野宮流などの流派がある、宮中などの行事に関する知識を扱う学問を何というでしょう？	有職故実[ゆうそくこじつ]	ユウソクコジツユウソクコジツ
漢字で「五月の蝿(はえ)」と書くと「うるさい」と読みますが、英語で「mayfly(メイフライ)」といえばどんな虫を表すでしょう？	カゲロウ	カゲロウ
フランス発祥のスポーツ・ペタンクで、金属製の球を投げる際に目標とされる木製の球を何というでしょう？	ビュット	ビュット
今年(2009年)は世界天文年ですが、今から400年前に世界で初めて望遠鏡による天体観測を行ったイタリアの物理学者は誰でしょう？	ガリレオ・ガリレイ	ガリレオガリレイ
京都の名物料理である「芋棒(いもぼう)」の、「芋」はえび芋のことですが、「棒」は何という食材のことでしょう？	棒ダラ	ボウダラ
童謡『この道』の歌詞で、「この道」に咲いている花は何でしょう？	アカシヤ	アカシヤ
四字熟語の「魑魅魍魎(ちみもうりょう)」を漢字で書いた時、4つの漢字に共通して使われている部首は何でしょう？	きにょう[鬼繞]	キニョウオニニョウ
エラリー・クイーンの推理小説『Xの悲劇』などに登場する、シェイクスピア劇の役者という経歴をもつ探偵は誰でしょう？	ドルリー・レーン[Drury Lane]	ドルリーレーンDRURYLANE
三角柱の木材を重ねた「校倉造(あぜくらづくり)」という構造が特徴的な、奈良の東大寺にある、美術品を集めた倉庫は何でしょう？	正倉院	セイクライン
1919年にバウハウスを設立し、その初代校長となったドイツの建築家は誰でしょう？	(ヴァルター・アードルフ・ゲオルク・)グロピウス	グロピウス
音を弱くする楽譜の記号で、「p」はピアノ、「pp」はピアニッシモですが、「ppp」は何でしょう？	ピアノピアニッシモ	ピアノピアニッシモ
ご祝儀袋などにかけられる、紅白や金銀の飾りひもを何というでしょう？	水引[みずひき]	ミズヒキミズヒキ
虫歯の症状の度合いを細かく分けたとき、最も重いのはCいくつでしょう？	C4[シー・フォー]	C4シーフォー
三大メガバンクにも数えられる日本の銀行で、アルファベット4文字で「SMBC」と表されるのはどこでしょう？	三井住友銀行	ミツイスミトモギンコウ
ロシアの王朝・ロマノフ朝の、最初の皇帝はミハイル・ロマノフですが、最後の皇帝は誰でしょう？	ニコライ2世	ニコライ2セイ
額にある三日月の傷がトレードマークである、映画『旗本退屈男』の主人公は誰でしょう？	早乙女主水之介[さおとめ・もんどのすけ]	サオトメシュミズノカイサオトメモンドノスケ
大会の創設者にちなんで名付けられた、都市対抗野球大会の最優秀選手賞のことを何というでしょう？	橋戸賞	ハシドショウ
英語で「断片化」という意味がある、パソコンのディスクの中に格納するファイルがあちこちに散らばってしまう状態を何というでしょう？	フラグメンテーション	フラグメンテーション
信濃の国の武将・中原兼遠(なかはらの・かねとお)の娘にあたる、女武者として源義仲を支えたといわれる女性は誰でしょう？	巴御前[ともえごぜん]	トモエゴゼントモエゴゼン
角切りにした具材を串に刺し、白ワインとともに熱して溶かしたチーズに絡めて食べるスイス料理は何でしょう？	チーズフォンデュ	チーズフォンデュ
数寄屋橋(すきやばし)で別れた真知子と春樹の人間模様を描いた、脚本家・菊田一夫の代表作は何でしょう？	『君の名は』	キミノナハ
昨年(2008年)5月の調査で、石窟内部の壁画が世界最古の油絵であることが判明した、アフガニスタンにある世界的に有名な遺跡は何でしょう？	バーミヤン遺跡	バーミヤンイセキ
「後発医薬品」とも呼ばれる、新薬の特許が期限切れになった後に、その特許の内容を使用して製造された医薬品のことを何というでしょう？	ジェネリック医薬品	ジェネリックイヤクヒン
日本の元号で、昭和の前は大正、大正の前は明治ですが、明治の前は何でしょう？	慶応	ケイオウ
公式には「エグゼクティブ・マンション」と呼ばれている、アメリカの大統領官邸は何でしょう？	ホワイトハウス	ホワイトハウス
日本の市で、面積が1番大きいのは高山市、2番目に大きいのは浜松市ですが、3番目に大きいのは栃木県の何市でしょう？	日光市	ニッコウシ
2月12日の命日を「菜の花忌」という作家で、『国盗り物語』『竜馬がゆく』などの作品で知られるのは誰でしょう？	司馬遼太郎	シバリョウタロウ
元々は「土ぼこり」という意味である、かつては軍服などに多く使われた、黄色がかった茶色のことを何というでしょう？	カーキ色[khaki]	カーキショクKHAKI
慣用句の「反りが合わない」「切羽詰まる」「しのぎを削る」の由来に共通する武器は何でしょう？	刀	カタナ
ラジオでは一定時間以上音が出ない状態もこれにあたる、正常に放送ができない状態や番組内のトラブルを何というでしょう？	放送事故	ホウソウジコ
1988年に北海道壮瞥町(そうべつちょう)によって公式ルールが定められた、冬に行われるスポーツは何でしょう？	雪合戦	ユキガッセン
刺身にしたものは「山ふぐ」とも呼ばれる、俗に「砂おろし」の別名をもつ食べ物は何でしょう？	こんにゃく[蒟蒻、菎蒻]	コンニャクコンニャクコンニャク
旅人が自炊して燃料代だけを払ったことから名が付いた、江戸時代以前まであった料金の安い宿屋を何といったでしょう？	木賃宿[きちんやど]	キチンヤドキチンヤド
他の鳥の鳴き声をまねることが得意なため、漢字では「百の舌」と書いて表される鳥は何でしょう？	モズ	モズ
今年(2009年)春にパートⅡが公開予定である、三国志における赤壁の戦いを題材にジョン・ウー監督がメガホンを取った大作映画は何でしょう？	『レッドクリフ[Red Cliff]』	レッドクリフREDCLIFF
生前の邸宅「グレースランド」がメンフィスに現存する、伝説的ロックミュージシャンは誰でしょう？	(エルヴィス・)プレスリー	プレスリー
二杯酢といえば、酢に何を混ぜたものでしょう？	醤油	ショウユ
元々はドッグレースでウサギを犬の前に走らせていたことに由来する、マラソンで選手を先導する役割を果たすペースメーカーのことを何というでしょう？	ラビット	ラビット
高く積んだレンガや粘土の中で石炭を焚いて部屋を暖める、ロシア式の暖房装置を何というでしょう？	ペチカ	ペチカ
昨年(2008年)の流行語大賞にも選ばれた言葉「アラフォー」とは何という言葉の略でしょう？	アラウンド・フォーティー	アラウンドフォーティー
ギリシャの三大悲劇作家といえば、アイスキュロス、ソフォクレスと誰でしょう？	エウリピデス	エウリピデス
フランス語で「糊付け」という意味がある、布切れなどを画面に貼り付けて表現する絵画の技法を何というでしょう？	コラージュ[collage]	コラージュCOLLAGE
「第二次アヘン戦争」とも呼ばれた、1850年代にイギリス・フランス連合軍と清の間で行われた戦争は何でしょう？	アロー戦争	アローセンソウ
三種の神器の一つ「草薙剣(くさなぎのつるぎ)」が祀(まつ)られているとされる、愛知県の神社はどこでしょう？	熱田(大)神宮[あつたじんぐう]	アツタジングウアツタジングウ
地上からは緑色のカーテン状に見えるものが多い、高緯度地域でプラズマ粒子の作用によって見られる大気中の発光現象は何でしょう？	オーロラ	オーロラ
NHKの「紅白歌合戦」で、45回という最多出場記録をもつ演歌歌手は誰でしょう？	北島三郎	キタジマサブロウ
アメリカで、パスポートの表紙に描かれ、国鳥にもなっている鳥は何でしょう？	ハクトウワシ	ハクトウワシ
競泳において、予選通過のボーダーライン上で複数の選手が同タイムで並んだ場合に行われる再レースのことを何というでしょう？	スイムオフ	スイムオフ
小豆島(しょうどしま)にあった南郷庵(みなんごあん)でその生涯を終えた、「咳をしてもひとり」などの自由律俳句で知られる俳人は誰でしょう？	尾崎放哉[おざき・ほうさい]	オザキホウサイオザキホウサイ
ザウアークラウトやコールスローサラダといった料理に欠かせない、アブラナ科の野菜は何でしょう？	キャベツ	キャベツ
完成当初は「フラティウス円形劇場」と呼ばれていた、西暦80年頃に完成した古代ローマの闘技場を一般に何というでしょう？	コロッセオ	コロッセオ
チャールズ・ダーウィンの祖父に当たるイギリスの陶芸家で、「ジャスパーウェア」などで有名な陶磁器メーカーに名を残すのは誰でしょう？	(ジョサイア・)ウェッジウッド	ウェッジウッド
特に皇室の護衛や警備に当たる、警察庁管轄の組織は何でしょう？	皇宮警察	コウグウケイサツ
清水きよし(しみず・きよし)、ヨネヤマ・ママコ、中村有志(なかむら・ゆうじ)といえば、どんな劇の役者として知られる人でしょう？	パントマイム	パントマイム
出入国の際に必要とされる「CIQ」が表す3つの手続きとは、税関、出入国管理と何でしょう？	検疫[Quarantine]	ケンエキQUARANTINE
体育の跳び箱などで使用される踏み切り板を、開発者の名前をとって何というでしょう？	ロイター板	ロイターイタ
45歳から55歳くらいまでの女性に多くみられる、ホルモンバランスの乱れによる心と体の病気を「何障害」というでしょう？	更年期障害	コウネンキショウガイ
イロコイ族の言葉で「美しい湖」という意味がある、アメリカ五大湖の中で最も小さい湖は何でしょう？	オンタリオ湖[Lake Ontario]	オンタリオコLAKEONTARIO
ミュージカル『マイ・フェア・レディ』で、花売り娘のイライザに上流階級の話し方を教える言語学者の名前は何でしょう？	(ヘンリー・)ヒギンズ	ヒギンズ
源実朝が公暁(くぎょう)に暗殺された場所として有名な、神奈川県鎌倉市にある神社は何でしょう？	鶴岡八幡宮[つるがおかはちまんぐう]	ツルオカハチマングウツルガオカハチマングウ
ドイツ語で「カード」という意味の言葉で、日本では医者が書き留める診療記録を指すのは何でしょう？	カルテ	カルテ
『夕立』『団扇売り(うちわうり)』などの代表作があり、東錦絵(あずまにしきえ)の技法を大成させた江戸時代の浮世絵画家は誰でしょう？	鈴木春信	スズキハルノブ
為替や株式を取り引きする職業、自動車の販売業者、トランプゲームでカードを配る人に、共通する呼び名は何でしょう？	ディーラー[dealer]	ディーラーDEALER
数学で、一般に半径を表すときに使われる小文字のアルファベットは何でしょう？	r	R
今年(2009年)6月にクリスチャン・ベール主演のシリーズ第4弾が日本で公開される、アーノルド・シュワルツネッガーの出世作として知られる映画シリーズは何でしょう？	『ターミネーター』	ターミネーター
国際日付変更線を表すアルファベット3文字「IDL」とは、何という言葉の略でしょう？	International Date Line	INTERNATIONALDATELINE
『世界の十大小説』という著書も残したイギリスの作家で、ゴーギャンをモデルにした『月と6ペンス』でも知られるのは誰でしょう？	(サマセット・)モーム	モーム
サンスクリット語で「宝石」を意味する「ウパラ(upala)」が語源とされる、「蛋白石」の別名をもつ宝石は何でしょう？	オパール	オパール
ゲートボールで先攻チームが通常使用するボールの色は、赤・白のどちらでしょう？	赤	アカ
上戸彩や犬のカイくんが登場するCM『白戸(ホワイト)家の人々』で有名な携帯電話会社といえば何でしょう？	ソフトバンク(モバイル)	モバイル
柿本人麻呂とともに「歌聖」と称えられた、「田子の浦に うち出でてみれば 白妙の 富士の高嶺(たかね)に 雪は降りつつ」という歌で知られる歌人は誰でしょう？	山部赤人[やまべの・あかひと]	ヤマベノアカヒトヤマベノアカヒト
魚を使った調味料で、「ナンプラー」はタイの調味料ですが、「ニョクマム」はどこの国の調味料でしょう？	ベトナム	ベトナム
気象観測において、靄(もや)と霧(きり)を区別する基準となる距離は何kmでしょう？	1km	1KM
ことわざで、名人でも失敗することがあるという意味なのは「河童の」川流れですが、浮き足立ってそわそわするという意味なのは「何の」川流れでしょう？	瓢箪[ひょうたん]	ヒョウタンヒョウタン
スコットランドの船員・セルカークの無人島生活をモデルに書かれた、ダニエル・デフォーの小説は何でしょう？	『ロビンソン・クルーソー』	ロビンソンクルーソー
1986年、工業団地を造るための調査で発見された、佐賀県東部にある日本最大の弥生時代の遺跡といえば何でしょう？	吉野ヶ里遺跡[よしのがりいせき]	ヨシノヶサトイセキヨシノガリイセキ
19世紀のパリを舞台に、カルチェラタンに住む詩人・ロドルフォとヒロインのミミの悲しい恋を描いたプッチーニのオペラは何でしょう？	『ラ・ボエーム[La Boheme]』	ラボエームLABOHEME
ペルシャ語で「市場」という意味の言葉が語源である、慈善事業などの資金を得るために催す即売会を何というでしょう？	バザー	バザー
尺八の演奏法で、あごを引いて音の高さを下げることを「メリ」というのに対し、あごを上げて音の高さを上げることを何というでしょう？	カリ	カリ
一般的に最も普及しているパソコンのキーボードの文字配列のことを、左上に配置されている6文字のアルファベットをとって「何配列」というでしょう？	QWERTY配列	QWERTYハイレツ
ことわざ「火中の栗を拾う」のもととなった寓話で、ずるい猿におだてられて焼けた栗を拾い、大やけどをした動物は何でしょう？	猫	ネコ
フランス人技師ポール・ブリューナの指導によって群馬県に設立された、日本初の器械製糸工場は何でしょう？	富岡製糸場	トミオカセイシジョウ
ペンダントトップの中に写真が入れられるようになっている首飾りのことを、何ペンダントというでしょう？	ロケット(ペンダント)[locket pendant]	ロケットLOCKETPENDANT
昨年(2008年)、21勝4敗という成績で沢村賞を受賞した、東北楽天ゴールデンイーグルスのエースといえば誰でしょう？	岩隈久志	イワクマヒサシ
「映画倫理規定」が定めている、映画を見る際の4種類の年齢制限とは、一般、R-18、R-15と何でしょう？	PG-12	PG12
ニンテンドーDSソフトとして発売が予定されるゲーム『ドラゴンクエスト9』のサブタイトルは何でしょう？	『星空の守り人[ほしぞらのまもりびと]』	ホシゾラノモリジンホシゾラノマモリビト
和名を「オランダゼリ」という野菜はパセリですが、「オランダキジカクシ」という野菜は何でしょう？	アスパラガス	アスパラガス
警視庁の警視総監に当たる役職を、他の道府県の警察では何というでしょう？	本部長	ホンブチョウ
セネガルの首都・ダカールにある、アフリカ大陸最西端の岬は何でしょう？	ヴェルデ岬	ヴェルデミサキ
胃から出た血液を吐き出すことを吐血(とけつ)といいますが、肺から出た血液を吐き出すことを何というでしょう？	喀血[かっけつ]	カッケツカッケツ
アレクサンダー大王の東方遠征によって生まれた、ギリシャ文化とオリエント文化が融合した文化を何というでしょう？	ヘレニズム文化	ヘレニズムブンカ
企業が新商品などを実験的に売り出し、消費者の反応から流行を探るための店を英語で何というでしょう？	アンテナショップ	アンテナショップ
別名を白帝城という、現存の天守閣が日本最古とされている愛知県の城は何でしょう？	犬山城	イヌヤマシロ
一つ一つの語句にとらわれず、文章全体のニュアンスを理解しやすいように訳すことを、「直訳」に対して何というでしょう？	意訳	イヤク
歌舞伎役者で、松本幸四郎(まつもと・こうしろう)の屋号は高麗屋(こうらいや)ですが、弟の中村吉右衛門(なかむら・きちえもん)の屋号は何でしょう？	播磨屋[はりまや]	ハリマヤハリマヤ
F1などのレース競技で途中リタイヤを示す「DNF」とは、何という言葉の略でしょう？	Did Not Finish	DIDNOTFINISH
戦国時代の武将で、豊臣秀吉の幼名は「日吉丸(ひよしまる)」ですが、伊達政宗の幼名は何といったでしょう？	梵天丸[ぼんてんまる]	ボンテンマルボンテンマル
規則正しい間隔で、電波やX線を放射する天体のことを何というでしょう？	パルサー	パルサー
『おおスザンナ』や『草競馬』といった代表曲がある、アメリカの作曲家は誰でしょう？	(スティーブン・)フォスター	フォスター
昨年(2008年)12月、3連敗からの大逆転で羽生善治を下し、史上初となる永世竜王の資格を得た棋士は誰でしょう？	渡辺明[わたなべ・あきら]	ワタナベアキラワタナベアキラ
別名「鉤股弦(こうこげん)の定理」や「三平方の定理」と呼ばれる幾何学定理を、発見したギリシャの数学者の名前から誰の定理というでしょう？	ピタゴラス(の定理)	ピタゴラス
昨年(2008年)の北京オリンピックで8種目に優勝し、一大会での最多金メダル獲得者となった水泳選手は誰でしょう？	(マイケル・)フェルプス	フェルプス
後ろ足で立ち上がるライオンのエンブレムで有名な、ヨーロッパの自動車メーカーは何でしょう？	プジョー[Peugeot]	プジョーPEUGEOT
四書五経の「五経」とは、『詩経』『書経』『易経(えききょう)』『春秋』と何でしょう？	『礼記[らいき]』	レイキライキ
『アビニョンの娘達』『ゲルニカ』などの代表作がある、キュビズムを代表するスペインの画家は誰でしょう？	(パブロ・)ピカソ	ピカソ
ルートヴィヒ1世の結婚式がその起源とされる、毎年秋にドイツのミュンヘンで開催されるビール祭は何でしょう？	オクトーバーフェスト	オクトーバーフェスト
鳥類の習性で、卵から孵化したばかりの雛が、最初に見た動く物を自分の親だと認識することを何というでしょう？	刷り込み	スリコミ
映画『大丈夫であるように』はこの人のドキュメンタリーである、『音速パンチ』や『強く儚い者たち』などのヒット曲がある女性歌手は誰でしょう？	Cocco	COCCO
現在キヤノンの代表取締役会長でもある、経団連の会長といえば誰でしょう？	御手洗冨士夫[みたらい・ふじお]	ミタライフジオミタライフジオ
紙がイスラム世界に伝わるきっかけとなった、751年に唐とアッバース朝の間で起こった戦いは何でしょう？	タラス河畔[かはん]の戦い	タラスカハンカハンノタタカイ
膵液や唾液に多く含まれ、デンプンを糖に分解する作用がある消化酵素は何でしょう？	アミラーゼ[Amylase]	アミラーゼAMYLASE
料理の風味付けなどに用いられる、パセリやタイムなどのハーブを何種類か束ねたものを何というでしょう？	ブーケガルニ	ブーケガルニ
マリリン・モンローが「夜はこれを着て寝る」と言ったことで有名な、シャネルの香水は何でしょう？	No.5	NO5
物体と物体の間に働く力で、お互いに引き合う力を引力というのに対し、お互いに退け合う力を何というでしょう？	斥力[せきりょく]	セキリョクセキリョク
「海千山千」の故事で、海に千年、山に千年住むと龍になるとされている生き物は何でしょう？	蛇	ヘビ
昨年(2008年)の4月18日のアスレチックス戦を最後に現役を引退した、「トルネード投法」のフォームで活躍した投手は誰でしょう？	野茂英雄	ノモヒデオ
小説家で、『暢気眼鏡(のんきめがね)』を書いた一雄(かずお)、『人生劇場』を書いた士郎、『金色夜叉』を書いた紅葉(こうよう)に共通する苗字は何でしょう？	尾崎	オザキ
建築家のクリストファー・レンにより再建された、ネルソン提督やチャーチル元首相の遺骨が納められている大聖堂はどこでしょう？	セントポール大聖堂[Saint Paul's Cathedral]	セントポールダイセイドウSAINTPAULSCATHEDRAL
昨年(2008年)連載1,000話を達成し、単行本第100巻が発売された、うえやまとちの人気料理漫画は何でしょう？	『クッキングパパ』	クッキングパパ
日本国憲法第94条に定められている、地方自治体が自主的に法律の範囲内で制定できる法律のことを何というでしょう？	条例	ジョウレイ
財閥・ロスチャイルド家が富を築いたドイツの都市で、太めのソーセージにもその名が付けられているのはどこでしょう？	フランクフルト(・アム・マイン)[Frankfurt am Main]	フランクフルトFRANKFURTAMMAIN
