abcgo2009-01371	出版社から見切り品扱いされ、安値で投げ売りされる本のことを俗に何というでしょう？	ぞっき本	ゾッキボン
abcgo2009-01372	日本語では「ぶんまわし」とも呼ばれる、数学などで円を描くのに使う道具は何でしょう？	コンパス	コンパス
abcgo2009-01373	ことわざで、「三日飼えば三年恩を忘れず」「歩けば棒に当たる」といえば、共通して登場する動物は何でしょう？	犬	イヌ
abcgo2009-01374	夏目漱石の小説『三四郎』で、主人公・三四郎の苗字は何でしょう？	小川[おがわ]	オガワ
abcgo2009-01375	カチョカヴァロチーズや生キャラメルで人気の、タレント・田中義剛(たなか・よしたけ)が代表を務める会社は何でしょう？	(株式会社)花畑牧場[はなばたけぼくじょう]	ハナハタボクジョウ
abcgo2009-01376	第2曲の『モルダウ』が特に有名な、チェコの作曲家・スメタナの交響詩は何でしょう？	『我が祖国』	ワガソコク
abcgo2009-01377	凱旋門が建つパリの広場に名を残す、フランス第五共和制の初代大統領は誰でしょう？	(シャルル・)ド・ゴール[Charles des Gaulle]	ドゴール
abcgo2009-01378	扇の骨がバラバラにならないように留めておく釘のことを何というでしょう？	要[かなめ]	ヨウ
abcgo2009-01379	ケチュア語で「へそ」という意味がある、ペルー南部・標高約3400mの高地に築かれた、かつてのインカ帝国の首都はどこでしょう？	クスコ[Cuzco]	クスコ
abcgo2009-01380	柔道の国際試合で使われる柔道着の二つの色は、白と何でしょう？	青	アオ
abcgo2009-01381	和名を「ハダカカメガイ」という、その美しい姿から「流氷の天使」とも呼ばれる巻貝の一種は何でしょう？	クリオネ	クリオネ
abcgo2009-01382	『論語』がもとになった年齢の呼び方で、30歳を指すのは「而立(じりつ)」ですが、40歳を指すのは何でしょう？	不惑	フワク
abcgo2009-01383	筒切りにしたニンジンやダイコンを帯状に薄くむくことを「何むき」というでしょう？	桂剥き[かつらむき]	カツラムキ
abcgo2009-01384	物欲が強い父・ヒョードルとその3人の息子を描いた、ドストエフスキーの小説の題名は何でしょう？	『カラマーゾフの兄弟』	カラマーゾフノキョウダイ
abcgo2009-01385	日本に初めて持ち込んだのは現在の天皇陛下である、ブラックバスとともに生態系への影響が懸念されるサンフィッシュ科の外来魚は何でしょう？	ブルーギル	ブルーギル
abcgo2009-01386	「麻薬Gメン」などというときの「G」は、何という言葉の略でしょう？	ガバメント[government]	ガバメント
abcgo2009-01387	禅宗の開祖が座禅する姿を表している、願いが叶うと目を描き入れる風習がある縁起物は何でしょう？	達磨[だるま]	ダルマ
abcgo2009-01388	吹田(すいた)、豊中(とよなか)、箕面(みのお)に3つのキャンパスをもつ、国立大学の中で現在学部学生数がもっとも多い大学はどこでしょう？	大阪大学	オオサカダイガク
abcgo2009-01389	タレントとして活躍中のDAIGOが所属する、3人組ロックバンドは何でしょう？	BREAKERZ[ブレイカーズ]	ＢＲＥＡＫＥＲＺ
abcgo2009-01390	攻撃側をレイダー、守備側をアンティという、インドの国技であるスポーツは何でしょう？	カバディ	カバディ
abcgo2009-01391	フランス料理の「オードブル」にあたる、イタリア料理の前菜のことを何というでしょう？	アンティパスト[antipasto]	アンティパスト
abcgo2009-01392	漢字一文字で、掛け算の答えを「積」といいますが、割り算の答えを何というでしょう？	商	ショウ
abcgo2009-01393	歴史書『日本政記』『日本外史』などを著した、江戸時代後期の歴史家は誰でしょう？	頼山陽[らい・さんよう]	ヨリユキサンヨウ
abcgo2009-01394	英語では「stage directions(ステージ・ディレクションズ)」という、芝居の脚本でセリフ以外に書かれる、俳優の動きや場面の状況などを指示したものを何というでしょう？	ト書き	トガキ
abcgo2009-01395	北欧神話の中でオーディンに仕える、戦いの乙女のことを何というでしょう？	ワルキューレ	ワルキューレ
abcgo2009-01396	植物の「楓(かえで)」は、葉っぱがある動物の手の形に似ていることから名付けられましたが、その動物とは何でしょう？	蛙	カエル
abcgo2009-01397	父にダイオライト、母にフリッパンシーをもつ、1941年に日本競馬初のクラシック三冠に輝いた競走馬は何でしょう？	セントライト	セントライト
abcgo2009-01398	シチリア島に次ぎ地中海で2番目に大きな島で、イワシの英語名「sardin(サーディン)」の由来となっているのはどこでしょう？	サルデーニャ島[Sardegna]	サルデーニャトウ
abcgo2009-01399	眉毛は英語で「eyebrow(アイブロウ)」といいますが、まつ毛は英語で何というでしょう？	アイラッシュ[eyelash]	アイラッシュ
abcgo2009-01400	「これはある精神病院の患者-第二十三号がだれにでもしゃべる話である。」という書き出しの芥川龍之介の小説で、彼の命日の名前に付けられているのは何でしょう？	『河童』	カッパ
abcgo2009-01402	童謡『青い目の人形』に出てくる人形は、どんな素材でできているでしょう？	セルロイド	セルロイド
abcgo2009-01403	日本経済新聞の最終面に掲載されている、著名人が自らの半生を振り返る自叙伝のタイトルは何でしょう？	「私の履歴書」	ワタシノリレキショ
abcgo2009-01404	NHLではカナックスがホームタウンを置いているカナダの都市で、2010年に冬のオリンピックが開催されるのはどこでしょう？	バンクーバー	バンクーバー
abcgo2009-01405	『絶対可憐チルドレン』『MAJOR』『名探偵コナン』などの人気漫画が連載されている漫画雑誌は何でしょう？	(週刊少年)サンデー	サンデー
abcgo2009-01406	現在日本で国民の祝日が設定されていない月は、6月と何月でしょう？	8月	８
abcgo2009-01407	日本で最も東にある島は南鳥島ですが、最も西にある島は何でしょう？	与那国島	ヨナグニジマ
abcgo2009-01408	アルファベット2文字で「yd」と表される長さの単位で、アメリカンフットボールやゴルフなどのスポーツでよく用いられるのは何でしょう？	ヤード	ヤード
abcgo2009-01409	パチスロなどで、特定の絵柄を狙ってリールを止めることを「何押し」というでしょう？	目押し	メオシ
abcgo2009-01410	江戸時代に、北海道にあった唯一の藩は何藩でしょう？	松前藩	マサキハン
abcgo2009-01411	ガソリンの種類の「ハイオク」の「オク」とは、何という言葉の略でしょう？	オクタン価	オクタンカ
abcgo2009-01412	見かけが立派でも中身が伴わないことを、羊の頭を看板に出しながら犬の肉を売った中国の故事から何というでしょう？	羊頭狗肉[ようとうくにく]	ヨウトウイヌニク
abcgo2009-01413	「目の愛護デー」は10月10日ですが、「虫歯予防デー」は毎年何月何日に定められているでしょう？	6月4日	６
abcgo2009-01414	本名をウィリアム・シドニー・ポーターという、『賢者の贈り物』などの短編で有名なアメリカの作家は誰でしょう？	オー・ヘンリー[O.Henry]	オーヘンリー
abcgo2009-01415	12ラウンドで行われるプロボクシングの試合で、試合開始から試合終了までに要する時間は通常何分間でしょう？	47分	４７
abcgo2009-01416	選挙に立候補した人が納め、得票が一定以下だと没収されてしまうお金を何というでしょう？	供託金	キョウタクキン
abcgo2009-01417	マスコミでは面積や容積を表すときの大まかな目安に使われることが多い、東京都文京区にある建築物は何でしょう？	東京ドーム	トウキョウドーム
abcgo2009-01418	フランス語で「ニスを塗る」という意味がある、展覧会の前日に招待客を呼んで行う内覧会のことを何というでしょう？	ベルニサージュ[vernissage]	ベルニサージュ
abcgo2009-01419	JRの山手線と大阪環状線のうち、停車駅の数が多いのはどちらでしょう？	山手線	ヤマテセン
abcgo2009-01421	有名な「二条河原の落書」はこれの失敗を風刺している、鎌倉幕府を滅ぼした後醍醐天皇が推し進めた政治体制のことを何というでしょう？	建武の新政	タテタケシノシンセイ
abcgo2009-01422	タンカレー、ビーフィーター、ボンベイ・サファイアなどの銘柄がある、オランダ生まれの蒸留酒は何でしょう？	ジン	ジン
abcgo2009-01423	温室栽培に対して、屋外の畑で農産物を栽培することを「何栽培」というでしょう？	露地栽培[ろじさいばい]	ロジサイバイ
abcgo2009-01424	慣用句で、鼻、手塩、はかり、ふるいの後に共通して続く動作は何でしょう？	(に)かける	カケル
abcgo2009-01425	スポーツなどで、声ではなく視線を送ることで合図の代わりにすることを、英語で何というでしょう？	アイコンタクト	アイコンタクト
abcgo2009-01426	気象庁の風力階級で、最も小さい数字は0ですが、最も大きい数字はいくつでしょう？	12	１２
abcgo2009-01427	チェスで、最初の一手で動かせるコマは、ポーンと何でしょう？	ナイト	ナイト
abcgo2009-01428	本名を深田公之(ふかだ・ひろゆき)という、『津軽海峡・冬景色』や『UFO』など数多くのヒット曲を生み出した昭和の名作詞家は誰でしょう？	阿久悠[あく・ゆう]	アクユウ
abcgo2009-01429	著書に『年代記』『ゲルマニア』などがある、帝政ローマの歴史家は誰でしょう？	(コルネリウス・)タキトゥス	タキトゥス
abcgo2009-01430	人が全くいない様子を、ある動物を使って「何の子一匹いない」というでしょう？	猫	ネコ
abcgo2009-01432	「全身」と「局所」の二種類に大別される、一時的に神経機能を低下させて、痛みの感覚や意識を失わせる医療技術を漢字2文字で何というでしょう？	麻酔	マスイ
abcgo2009-01433	さまざまな動物が登場する俳句集『おらが春』を著した、江戸時代を代表する俳人は誰でしょう？	小林一茶	コバヤシイッサ
abcgo2009-01434	マグロやカツオなどを釣る方法の一つで、糸を垂らしたまま船を走らせる漁法を何というでしょう？	トローリング	トローリング
abcgo2009-01436	ヴェネツィアの名物・ゴンドラは、普通何色に塗られているでしょう？	黒	クロ
abcgo2009-01437	スコア表では倒した本数を丸で囲んで表される、ボウリングで残ったピンが離れている状態を何というでしょう？	スプリット	スプリット
abcgo2009-01438	バチスタ手術を考案したランダス・バチスタはどこの国の医者でしょう？	ブラジル	ブラジル
abcgo2009-01439	女性フットサルチーム・サッポロチェルビーズのキャプテンも務めている、現在「カントリー娘。」唯一のメンバーであるバカドルは誰でしょう？	里田まい[さとだ・まい]	サトタマイ
abcgo2009-01440	外国人の多い駅や空港でよく見かける、施設の説明などを絵で分かりやすく示したものを何というでしょう？	ピクトグラム	ピクトグラム
abcgo2009-01441	日本ではクモタケやセミタケといった種類が知られる、土の中の昆虫に寄生し、その体から出てくるキノコの総称を何というでしょう？	冬虫夏草	フユチュウナツクサ
abcgo2009-01442	「agitating point(アジテーティング・ポイント)」という言葉の略である、ある集団の隠れ家を意味する言葉は何でしょう？	アジト	アジト
abcgo2009-01443	原辰徳監督の、WBC日本代表監督としての背番号は何番でしょう？	83番	８３
abcgo2009-01444	「トリノ・イタリア自動車製造所」という意味の言葉を略して呼ばれる、イタリア最大の自動車メーカーはどこでしょう？	FIAT[フィアット]	ＦＩＡＴ
abcgo2009-01445	昨年(2008年)夏に再結成し、シングル『あしたの風』をリリースした、女性4人組ダンスグループは何でしょう？	SPEED	ＳＰＥＥＤ
abcgo2009-01446	家電製品や化粧品などにみられる、メーカー側が希望小売価格を具体的に決めない値段のつけ方を何というでしょう？	オープン価格	オープンカカク
abcgo2009-01447	学校の入学試験に不合格となり、もう一度受験を目指している人のことを、江戸時代の侍にたとえて何というでしょう？	浪人(生)	ロウニン
abcgo2009-01448	正多面体のうち、その構成面が正五角形となる唯一の立体は正何面体でしょう？	(正)十二(面体)	ジュウニ
abcgo2009-01449	ドイツ語で「黒い森」という意味がある、第二次大戦後に酸性雨の深刻な被害を受けたドイツの森は何でしょう？	シュヴァルツヴァルト[Schwarzwald]	シュヴァルツヴァルト
abcgo2009-01450	本名を島袋さつきという、雑誌『JJ』のモデルを務めるかたわら、現在公開中の映画『昴(すばる)』やドラマ『風のガーデン』などに出演している女優は誰でしょう？	黒木メイサ	クロキメイサ
abcgo2009-01451	1975年の第1回先進国首脳会議に参加した、当時の日本の総理大臣は誰でしょう？	三木武夫	ミキタケオ
abcgo2009-01452	エスプレッソコーヒーを飲むときによく使われる、通常より小型のカップのことを、「半分」という意味のフランス語から何というでしょう？	デミタス(カップ)	カップ
abcgo2009-01453	梶井基次郎の短編小説『桜の樹の下には』で、主人公が桜の樹の下に埋まっていると空想したものは何でしょう？	死体	シタイ
abcgo2009-01454	地理の学習などに用いられる、国や地域などに色が塗られていない地図を普通何というでしょう？	白地図[はくちず]	ハクチズ
abcgo2009-01455	復縁を求める妻に対し「覆水盆に返らず」と言って断ったという、中国・周の人物は誰でしょう？	太公望(呂尚)[たいこうぼう・りょしょう]	タイコウボウ
abcgo2009-01456	オランダ語で「海賊」という意味がある、議会の少数派が合法的に議事の進行を妨げる行為を何というでしょう？	フィリバスター	フィリバスター
abcgo2009-01457	長さの単位「寸」に口偏を加えると、何という単位を表すでしょう？	インチ[吋]	インチ
abcgo2009-01458	アグー、TOKYO X(トーキョー・エックス)、イベリコといったら、どんな動物の肉のブランドでしょう？	ブタ	ブタ
abcgo2009-01459	正式名称を「重要無形文化財保持者」という人々のことを、一般に漢字4文字で何というでしょう？	人間国宝	ニンゲンコクホウ
abcgo2009-01460	ゴルフコースの名前によく付けられる「CC」とは、何という言葉の略でしょう？	カントリークラブ[country club]	カントリークラブ
abcgo2009-01461	環境配慮に関するキーワードを表す3R(スリーアール)とは、Reduce(リデュース)、Reuse(リユース)と何でしょう？	Recycle[リサイクル]	ＲＥＣＹＣＬＥ
abcgo2009-01462	代々木体育館や東京都庁の設計を手がけ、日本人初のプリッツカー賞を受賞した建築家は誰でしょう？	丹下健三	タンゲケンゾウ
abcgo2009-01463	日本のAMラジオの周波数は、何キロヘルツ間隔で割り当てられているでしょう？	9kHz	９
abcgo2009-01464	石川県と富山県の県境(けんざかい)にあり、源平合戦で源義仲が活躍した戦いの舞台にもなった峠はどこでしょう？	倶利伽羅峠[くりからとうげ]	クリカラトウゲ
abcgo2009-01465	昨年(2008年)ベストセラーとなった『B型自分の説明書』など、一連の血液型シリーズの著者は誰でしょう？	Jamais Jamais[じゃめじゃめ]	ＪＡＭＡＩＳＪＡＭＡＩＳ
abcgo2009-01466	サッカーで、後ろにいる選手がボールを持っている選手を追い越して攻撃参加することを何というでしょう？	オーバーラップ[overlap]	オーバーラップ
abcgo2009-01467	英語では「ハミングバード」という、世界で最も小さい鳥の種類は何でしょう？	ハチドリ	ハチドリ
abcgo2009-01468	子供の教育を説いた言葉「孟母三遷の教え」で、孟子の母が移り住んだ三つの場所とは、墓場のそば、市場のそばと、どこのそばでしょう？	学校	ガッコウ
abcgo2009-01469	『雪椿』『おもいで酒』などのヒット曲があり、紅白歌合戦における超豪華な衣装で知られる女性演歌歌手は誰でしょう？	小林幸子	コバヤシサチコ
abcgo2009-01470	人間の頭とライオンの胴体をもつ、ピラミッドのそばに王家のシンボルとして置かれた巨像は何でしょう？	スフィンクス	スフィンクス
abcgo2009-01471	日本では松井須磨子の当たり役として知られる、イプセンの戯曲『人形の家』の主人公の女性の名前は何でしょう？	ノラ(・ヘルメル)	ノラ
abcgo2009-01472	2008年の「新語・流行語大賞」トップ10にも選ばれた、主に都市部での予測困難な短時間の集中豪雨を指す言葉は何でしょう？	ゲリラ豪雨	ゲリラゴウウ
abcgo2009-01473	これまでに『山口さんちのツトム君』『だんご3兄弟』などのヒット曲を生んだ、NHKのテレビ番組は何でしょう？	「みんなのうた」	ミンナノウタ
abcgo2009-01474	株価の始値(はじめね)と終値(おわりね)を表す四角形と、高値と安値を表す線を作図して時系列に並べたものを、その形から何というでしょう？	ローソク足	ローソクアシ
abcgo2009-01475	アニメ『サザエさん』で、磯野家で飼われている猫はタマですが、お隣の伊佐坂家(いささかけ)で飼われている犬の名前は何でしょう？	ハチ	ハチ
abcgo2009-01476	昨年(2008)11月に亡くなった、テレビ番組「NEWS23(ニュース・ツースリー)」で「多事争論」というコーナーで人気を博したジャーナリストは誰でしょう？	筑紫哲也[ちくし・てつや]	ツクシテツヤ
abcgo2009-01477	手術によって天才となった青年チャーリー・ゴードンを主人公とする、ダニエル・キイスの小説は何でしょう？	『アルジャーノンに花束を』	アルジャーノンニハナタバヲ
abcgo2009-01478	惜しげもなくどんどんお金を使うことを、ある液体にたとえて「何のように使う」というでしょう？	湯水	ユミズ
abcgo2009-01479	陸上競技を大きく二つに分けると、トラック競技と何でしょう？	フィールド競技	フィールドキョウギ
abcgo2009-01480	緑黄色野菜に豊富な「ベータカロチン」は、体内に入ると何というビタミンに変化するでしょう？	ビタミンA	ビタミンＡ
abcgo2009-01481	昨年(2008年)完結編となる映画が公開された、ニューヨークに住む4人の女性の奔放な性生活を描いたアメリカの人気ドラマは何でしょう？	『セックス・アンド・ザ・シティ[Sex and the City]』	セックスアンドザシティ
abcgo2009-01482	1950年に創設され、現在の自衛隊のもととなった組織を漢字5文字で何というでしょう？	警察予備隊	ケイサツヨビタイ
abcgo2009-01483	国際連合の本部があるのはニューヨークですが、かつて国際連盟の本部が置かれていた都市はどこでしょう？	ジュネーブ	ジュネーブ
abcgo2009-01484	普段「お地蔵様」と呼ばれている仏像の、正式な名前は何でしょう？	地蔵菩薩	ジゾウボサツ
abcgo2009-01485	乾燥させた葉は「ローリエ」または「ベイリーフ」と呼ばれ香辛料として使用される、クスノキ科の常緑高木は何でしょう？	月桂樹	ゲッケイジュ
abcgo2009-01486	元々は加賀藩前田家の屋敷の門であった、東京大学のシンボルとされている門は何でしょう？	赤門[あかもん]	アカモン
abcgo2009-01487	『星条旗よ永遠なれ』『ワシントンポスト』など100曲以上の行進曲を作曲し、「マーチ王」と呼ばれるアメリカの作曲家は誰でしょう？	(ジョン・フィリップ・)スーザ	スーザ
abcgo2009-01488	水時計、砂時計など時計にも色々ありますが、空腹によって大体の時間を察することを「何時計」というでしょう？	腹時計	ハラドケイ
abcgo2009-01489	『草上の昼食』『笛を吹く少年』『オランピア』などの作品で知られる、19世紀に活躍したフランスの画家は誰でしょう？	(エドゥアール・)マネ[Edouard Manet]	マネ
abcgo2009-01491	直角三角形において、直角と向かい合う辺のことを何というでしょう？	斜辺	シャヘン
abcgo2009-01492	小麦粉などを水で溶かしたときに、溶けきれずにできるかたまりのことを何というでしょう？	ダマ	ダマ
abcgo2009-01493	ベルトやカバンの材料となる「オーストリッチ」といえば、何という動物の皮でしょう？	ダチョウ	ダチョウ
abcgo2009-01494	周りの人々からの期待に踏み潰されてしまった少年・ハンスの姿を描いた、ドイツの作家ヘルマン・ヘッセの自伝的小説は何でしょう？	『車輪の下[Unterm Rad]』	シャリンノシタ
abcgo2009-01495	よくバーコードや10円玉などで形容される、頭皮の毛髪が薄い状態のことを普通何というでしょう？	はげ	ハゲ
abcgo2009-01496	発見されたインドネシアの島の名前から名付けられた、世界最大のトカゲの種類は何でしょう？	コモドオオトカゲ	コモドオオトカゲ
abcgo2009-01497	恋愛指南書を書くときは「愛也」というペンネームを使用する、昨年(2008年)ベストセラーになった『夢をかなえるゾウ』の作者は誰でしょう？	水野敬也[みずの・けいや]	ミズノタカシ
abcgo2009-01498	元々は仰向けになって足であるものを回す曲芸のことで、今では「面倒なことを他に順送りにする」という意味で使われる言葉は何でしょう？	たらい回し	タライマワシ
abcgo2009-01499	ゴルフ用語で、グリーンの周りからボールをピンに近付けるショットのことを、特に何ショットというでしょう？	アプローチ(ショット)	ショット
abcgo2009-01500	英語では「phosphorus(フォスフォラス)」と呼ばれる、原子番号15、元素記号Pの元素は何でしょう？	リン[燐、?]	リン
abcgo2010-00001	アルファベットの「A」「B」「C」のうち、ローマ字で用いたときに唯一母音として扱われるものはどれでしょう？	A	Ａ
abcgo2010-00002	アメリカのバラク・オバマ大統領と、日本の鳩山由紀夫首相に共通する、所属政党は何党でしょう？	民主党[Democratic Party]	ミンシュトウ
abcgo2010-00003	｢相乗積｣｢浸透圧｣｢円周率｣を表すときに共通して使われるギリシャ文字は何でしょう？	π(パイ)【大文字の「Π」も○】	パイ
abcgo2010-00004	テニスや卓球などで使われる、ボールを打つ道具のことを何というでしょう？	ラケット[racket]	ラケット
abcgo2010-00005	ヘブライ語で「人間」という意味がある、旧約聖書に登場する最初の人間の名前は何でしょう？	アダム[Adam]	アダム
abcgo2010-00006	「tweet」と呼ばれる140文字以内の「つぶやき」でコミュニケーションを行う、2006年に開始されたインターネット上のサービスは何でしょう？	twitter[ツイッター]	ＴＷＩＴＴＥＲ
abcgo2010-00007	書道などで使う「文房四宝(ぶんぽうしほう)」と呼ばれるものは、筆・墨・硯(すずり)と何でしょう？	紙【「半紙」なども○】	カミ
abcgo2010-00008	符号なしの二進数「1000」を、十進数で表すといくつになるでしょう？	8	８
abcgo2010-00009	昭和21年に『マアちゃんの日記帳』でデビューした、代表作に『火の鳥』『ブラック・ジャック』『鉄腕アトム』がある漫画家は誰でしょう？	手塚治虫(てづか・おさむ)	テヅカオサム
abcgo2010-00010	アメリカンエキスプレス社が発行したものが最初とされる、海外旅行者が旅行中の経費支払いの際に利用できる旅行小切手を英語で何というでしょう？	トラベラーズ・チェック[traveler's check、traveler's cheque]	トラベラーズチェック
abcgo2010-00011	落語で、本題の前に話される短い話のことを何というでしょう？	枕(まくら)	マクラ
abcgo2010-00012	女子新体操で用いる5つの手具とは、ボール、クラブ、ロープ、フープと何でしょう？	リボン	リボン
abcgo2010-00013	カエルやスズメなどの小動物を詠んだ俳句を数多く残した、句集『おらが春』で知られる江戸時代の俳人は誰でしょう？	小林一茶	コバヤシイッサ
abcgo2010-00014	スペイン・バスク地方にある町の名前が付けられた、パブロ・ピカソがスペイン内乱をテーマに描いた大壁画は何でしょう？	『ゲルニカ』[Gernika、Guernica	ゲルニカＧＥＲＮＩＫＡＧＵＥＲＮＩＣＡ
abcgo2010-00015	化学式COで表されるのは一酸化炭素ですが、元素記号Coで表される元素は何でしょう？	コバルト[cobalt]	コバルト
abcgo2010-00016	弥生時代によく見られた、湿気やネズミなどによる害を防ぐために地面から離して作られた倉庫は何でしょう？	高床式倉庫【「高床倉庫」も○】	タカユカシキソウコ
abcgo2010-00017	文語で唯一、下一段活用をする動詞は何でしょう？	蹴る	ケル
abcgo2010-00018	俗に「労働三法」と呼ばれる3つの法律とは、労働基準法、労働組合法と何でしょう？	労働関係調整法	ロウドウカンケイチョウセイホウ
abcgo2010-00019	ラテン語で「あられ」という意味がある、卵の中にあり、白身に浮かぶ黄身の位置を調節する紐状の物質は何でしょう？	カラザ[chalaza]	カラザ
abcgo2010-00020	「技能認定」を意味する英語の頭文字から名付けられた、スキューバダイビングをするために必要なライセンスのことを「何カード」というでしょう？	Cカード	Ｃカード
abcgo2010-00021	紫式部の『源氏物語』で、最初の巻は「桐壺」ですが、最後の巻の名前は何でしょう？	夢浮橋(ゆめのうきはし)	ユメノウキハシ
abcgo2010-00022	一般に「働きバチ」と呼ばれている蜂(ハチ)の性別は、オス・メスのどちらでしょう？	メス	メス
abcgo2010-00023	いわゆる「首都圏」とは、関東地方に何県を加えたものでしょう？	山梨県	ヤマナシケン
abcgo2010-00024	ゴルフで、ティーからグリーンまでの手入れされた芝生区域を何というでしょう？	フェアウェイ[fairway]	フェアウェイ
abcgo2010-00025	ファッション用語で、上半身に着るものを「トップス」というのに対し、下半身に着るものを何というでしょう？	ボトムス[bottoms]【「ボトム」「ボトムズ」も○】	ボトムス
abcgo2010-00026	1987年に出版され、短歌集としては異例の260万部を超える売り上げとなった、歌人・俵万智の第一歌集は何でしょう？	『サラダ記念日』	サラダキネンビ
abcgo2010-00027	1968年1月4日の時価総額を100として数値化されている、東京証券取引所の一部上場銘柄を対象とした指数は何でしょう？	TOPIX[トピックス]【「東証株価指数」も○】	ＴＯＰＩＸ
abcgo2010-00028	フランス語で「岩」という意味の「ロカイユ」に由来する、曲線を主にした装飾が特徴の、18世紀のフランスを中心に広まった美術様式は何でしょう？	ロココ様式[Rococo]	ロココヨウシキ
abcgo2010-00029	相撲で「向正面(むこうしょうめん)」といったとき、指し示す方角はどこでしょう？	南	ミナミ
abcgo2010-00030	一般的なギターに、弦は何本あるでしょう？	6本	６
abcgo2010-00031	おおいぬ座のα星はシリウスですが、こいぬ座のα星は何でしょう？	プロキオン[Procyon]	プロキオン
abcgo2010-00032	全国の映画館で入場料が一律1000円になる「映画ファン感謝デー」は、毎月何日に定められているでしょう？	1日	１
abcgo2010-00034	英語で「空中の」という意味がある、その名の通り空中での演技を競うフリースタイルスキーのひとつは何でしょう？	エアリアル[aerial]	エアリアル
abcgo2010-00035	現在放送中のアニメ『ハートキャッチプリキュア!』では主人公・キュアブロッサムの声を演じている、昨年は紅白歌合戦にも出演した人気声優は誰でしょう？	水樹奈々(みずき・なな)	ミズキナナ
abcgo2010-00036	漢字の部首で、上部にあるものを「冠(かんむり)」というのに対し、下部にあるものを何というでしょう？	脚(あし)	アシ
abcgo2010-00037	JRAの牡馬クラシック三冠レースといえば、皐月賞、ダービーと何でしょう？	菊花賞	キッカショウ
abcgo2010-00038	ボケの佐藤哲夫とツッコミの黒瀬純からなるお笑いコンビで、昨年のM-1グランプリで優勝したのは何でしょう？	パンクブーブー	パンクブーブー
abcgo2010-00039	日本語では「紅炎(こうえん)」といわれる、太陽表面の彩層からコロナに噴き出すガスを何というでしょう？	プロミネンス[prominence]	プロミネンス
abcgo2010-00040	古代アテネにおいて、僭主(せんしゅ)の出現を防ぐために、危険人物を市民の投票で国外追放にした制度を何というでしょう？	陶片追放【「オストラシズム」「オストラキスモス」も○。「オストラコン」は×】	トウカタツイホウ
abcgo2010-00041	野球やサッカーのレギュラーシーズン終了後、プロでのプレイを希望する者が複数のチームに対してアピールを行う場のことを何というでしょう？	トライアウト【合同トライアウト、try-out】	トライアウト
abcgo2010-00042	音楽のジャンルで、プレリュードは日本語で「前奏曲」といいますが、エチュードは日本語で「何曲」というでしょう？	練習曲	レンシュウキョク
abcgo2010-00043	メンデルが発見した3つの遺伝法則とは、優性の法則、分離の法則と何の法則でしょう？	独立の法則	ドクリツノホウソク
abcgo2010-00044	現在、日本の「国民の祝日」は1年で何日あるでしょう？	15日	１５
abcgo2010-00045	蕭何(しょう・か)、張良(ちょう・りょう)と共に「漢の三傑」の一人に数えられる武将で、「背水の陣」や「国士無双」といった故事成語の由来となったのは誰でしょう？	韓信(かん・しん)	カンシン
abcgo2010-00046	別名を「ボンベイ麻」という、成長が早く、木材パルプに代わる紙の原料として注目されている植物は何でしょう？	ケナフ[Kenaf]	ケナフ
abcgo2010-00048	1863年、高杉晋作により、身分に関係なく兵が集められてできた、長州藩の軍事組織を何というでしょう？	奇兵隊(きへいたい)	キヘイタイ
abcgo2010-00049	童謡『せいくらべ』の歌詞で、柱に付けられた傷は、いつの5月5日と歌われているでしょう？	おととし【漢字表記の「一昨年」は○、「二年前」などは×】	オトトシ
abcgo2010-00050	訓読みでは「なぞらえる」「ゆるす」などと読む、「教授」や「看護師」の前に付けて「それに次ぐ者」を表す漢字1文字は何でしょう?【かな解答可】	准(じゅん)	ジュン
abcgo2010-00051	宮沢賢治の童話『注文の多い料理店』に出てくる、西洋料理店の名前は何でしょう？	山猫軒	ヤマネコノキ
abcgo2010-00052	1953年にイギリスの科学者コリン・チェリーによって提唱された、大勢の中でも自分の聞きたい声や音ははっきりと聞こえてくる、ということを「何効果」というでしょう？	カクテルパーティー効果[cocktail party effect]	カクテルパーティーコウカ
abcgo2010-00053	昨年、試合中の事故によりこの世を去った、2代目タイガーマスクとしての活躍や、プロレスリング・ノアの創設など、プロレス界に大きな功績を残した名レスラーは誰でしょう？	三沢光晴(みさわ・みつはる)	ミサワミツハル
abcgo2010-00054	三陸地方の郷土料理「いちご煮」で、イチゴにたとえられる魚介類は何でしょう？	ウニ	ウニ
abcgo2010-00055	HIMEKA(ヒメカ)、アヴリル・ラヴィーン、セリーヌ・ディオンといえば、どこの国出身の歌手でしょう？	カナダ	カナダ
abcgo2010-00056	日本語では「鉄礬土(てつばんど)」と呼ばれる、アルミニウムの原料となる鉱石は何でしょう？	ボーキサイト[bauxite]【「ボーキサイド」は×】	ボーキサイト
abcgo2010-00057	無駄に年をとってしまうことを、ある動物の名前を使って「何を重ねる」というでしょう？	馬齢(ばれい)	バレイ
abcgo2010-00058	よく似た漢字を書く植物で、荻(オギ)はイネ科ですが、萩(ハギ)は何科でしょう？	マメ科	マメカ
abcgo2010-00059	時代劇などによく出てくる、抜くと刀になる杖のことを何というでしょう？	仕込み杖	シコミツエ
abcgo2010-00060	スポーツの世界で、予選落ちを表わす時に使われるアルファベット3文字は何でしょう？	DNQ	ＤＮＱ
